name,id,parent_id,parent_name
"Mutagenic: Body fluid assay, with Saccharomyces cerevisiae",jiY-7SBlpw7,xh_zqvcfOzB,Mutagenesis: Body fluid assay
"Mutagenic: Body fluid assay, with Salmonella typhimurium",3N2nYd-RtVA,xh_zqvcfOzB,Mutagenesis: Body fluid assay
Mutagenic: Chromosomal aberration (aneuploidy),qXHBAUoqleC,-qLsxDN05xG,Mutagenesis: Chromosomal aberration (aneuploidy)
Mutagenic: Chromosomal aberration (aneuploidy) (sex chromosome),gt1E3gkoq9C,H77Xih--Qh_,Mutagenesis: Chromosomal aberration (aneuploidy) (sex chromosome)
"Mutagenic: Chromosomal aberration (aneuploidy) (sex chromosome), in eye cells",lBmC5QbWr17,H77Xih--Qh_,Mutagenesis: Chromosomal aberration (aneuploidy) (sex chromosome)
"Mutagenic: Chromosomal aberration (aneuploidy) (sex chromosome), in germ cells",5iIK2JBbzI5,H77Xih--Qh_,Mutagenesis: Chromosomal aberration (aneuploidy) (sex chromosome)
"Mutagenic: Chromosomal aberration (aneuploidy) (sex chromosome), in ocular cells",2Z6aphyuYu-,H77Xih--Qh_,Mutagenesis: Chromosomal aberration (aneuploidy) (sex chromosome)
"Mutagenic: Chromosomal aberration (aneuploidy) (sex chromosome), in oocytes",bzHPSCStwV6,H77Xih--Qh_,Mutagenesis: Chromosomal aberration (aneuploidy) (sex chromosome)
"Mutagenic: Chromosomal aberration (aneuploidy), in bone marrow cells",siUY4HKBYDF,-qLsxDN05xG,Mutagenesis: Chromosomal aberration (aneuploidy)
"Mutagenic: Chromosomal aberration (aneuploidy), in liver cells",aSVo8CtGUV5,-qLsxDN05xG,Mutagenesis: Chromosomal aberration (aneuploidy)
"Mutagenic: Chromosomal aberration (aneuploidy), in lymphocytes",Yxw-ZNLW4cB,-qLsxDN05xG,Mutagenesis: Chromosomal aberration (aneuploidy)
"Mutagenic: Chromosomal aberration (aneuploidy), in lymphocytes, without S9",qrwhf0LUk4E,-qLsxDN05xG,Mutagenesis: Chromosomal aberration (aneuploidy)
"Mutagenic: Chromosomal aberration (aneuploidy), in oocytes",vq25IFKrq2D,-qLsxDN05xG,Mutagenesis: Chromosomal aberration (aneuploidy)
"Mutagenic: Chromosomal aberration (aneuploidy), in ovarian cells",yM2z-9EcvE-,-qLsxDN05xG,Mutagenesis: Chromosomal aberration (aneuploidy)
"Mutagenic: Chromosomal aberration (aneuploidy), in sperm",m33pLCOBXFA,-qLsxDN05xG,Mutagenesis: Chromosomal aberration (aneuploidy)
"Mutagenic: Chromosomal aberration (aneuploidy), with/without S9",J_KsnFoS9g4,-qLsxDN05xG,Mutagenesis: Chromosomal aberration (aneuploidy)
Mutagenic: Chromosome aberration,qYE7W-iJmQC,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in ascites tumor cells",NtEEScl3J_9,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in ascites tumor cells, with/without S9",0Tovn583zM-,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in blood cells",urjTaPWECaE,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in bone cells",gVAkVhbM9OE,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in bone marrow cells",sZNz7NZxh_-,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in embryonic cells",ulqo7WDtFIB,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in embryonic cells, with S9",sbC1iOqnSI4,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in fibroblasts",6-pEOjw-ND4,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in fibroblasts, with S9",gu149HFYcZ6,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in fibroblasts, without S9",MxoQIoVHab8,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in ganglion cells",LF8UTKaTA8D,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in germ cells",V8SH-5nqAfH,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in HeLa cells",O52O8aMRo24,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in kidney cells",4_o7hc8EsNF,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in leukemic cells",NA4Fzzi_6F9,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in leukocytes",3ETwbFMWqSB,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in liver cells",ajC8OY6YXtA,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in liver cells, with S9",Aql80pEGJF5,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in lung cells",enqcZLr5D17,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in lung cells, with S9",8JSCLcSBcA6,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in lung cells, with/without S9",j6YPXmXZPIH,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in lung cells, without S9",wpKmd7mWCF8,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in lymphocytes",Ym9mSJNB0j4,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in lymphocytes, with S9",CVNSb-KD7S6,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in lymphocytes, with/without S9",pVjsXLy3r44,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in lymphocytes, without S9",qwesWV0nhC4,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in lymphoid cells",uRH5gpkaTd-,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in lymphoma cells",nVuYYQJmDT4,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in lymphoma cells, with S9",zspeYMp8c-7,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in lymphoma cells, without S9",5r2eB2Ucfu8,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in mammary tumor cells",XmUoI-hvlG5,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in oocytes",vFb-Gu7r72H,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in ovarian cells",y7f3Qeni3HD,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in ovarian cells, with S9",opD8XN0tlR_,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in ovarian cells, with/without S9",P6cUZ4fWfO6,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in ovarian cells, without S9",EO0NJ1rIKt5,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in salivary gland cells",rmsOjxkIei6,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in sarcoma cells",YKdnHCDt6hD,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in sarcoma cells, with S9",CxxdK04ds2H,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in skin cells",ZLxhKmQ0Zj5,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in sperm",mGYKi-UjngA,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in spleen cells",b1fvNbR0q9E,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in testicular cells",QJXCS0fX0VG,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in tumor cells",DD9zEyu6qoG,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
"Mutagenic: Chromosome aberration, in unreported cells",I79MPp6X8uB,FRcWYP3_9O6,Mutagenesis: Chromosome aberration
Mutagenic: DNA adduct,iZ0sGyZJu24,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in brain cells",iuPSUc63WfA,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in brain tumor cells",T2gE0rWdl-5,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in cerebellar cells",paH4RZO0qv9,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in colon tumor cells",Km51XrrRcw4,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in fibroblasts",STyHFahs_O-,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in germ cells",5RqSNhDMctA,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in kidney cells",WLCtYMI2kj5,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in liver cells",yOIZmI73QW-,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in liver tumor cells",j2HcXsx7S-G,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in lymphocytes",0hwcSBCaBQB,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in lymphoma cells",nuOGzIFUDiG,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in mammary tumor cells",10PbyDb-dg7,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in ovarian cells",awRXF17Qch8,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in skin cells",1WeRaAkDdlC,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in sperm",mhW6hALkcC5,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in testicular cells",-1-KsUhJfjG,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in thymus DNA",mVtMC7ksdg_,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in thymus DNA, with S9",aOCQZo331Y_,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, in uterus cells",oA9KSFPAf98,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, with S9",emuR6-fDDL4,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, with/without S9",3gdVmllj554,I6FwBijbbA7,Mutagenesis: DNA adduct
"Mutagenic: DNA adduct, without S9",QtTDTIZFW4B,I6FwBijbbA7,Mutagenesis: DNA adduct
Mutagenic: DNA crosslinking,co1zJMbhrj6,lcAv-3RxBs8,Mutagenesis: DNA crosslinking
"Mutagenic: DNA crosslinking, in bone marrow cells",a17JqQ4H3MH,lcAv-3RxBs8,Mutagenesis: DNA crosslinking
"Mutagenic: DNA crosslinking, in brain tumor cells",NhFI7Up1vBE,lcAv-3RxBs8,Mutagenesis: DNA crosslinking
"Mutagenic: DNA crosslinking, in embryonic cells",YXhm-7WrWbG,lcAv-3RxBs8,Mutagenesis: DNA crosslinking
"Mutagenic: DNA crosslinking, in leukemic cells",BNLCAeF3h3_,lcAv-3RxBs8,Mutagenesis: DNA crosslinking
"Mutagenic: DNA crosslinking, in lymphoma cells",n1jQEYURFM_,lcAv-3RxBs8,Mutagenesis: DNA crosslinking
"Mutagenic: DNA crosslinking, in mammary tumor cells",vZD1D8eGY1H,lcAv-3RxBs8,Mutagenesis: DNA crosslinking
"Mutagenic: DNA crosslinking, in melanoma cells",Q78duLI72O6,lcAv-3RxBs8,Mutagenesis: DNA crosslinking
"Mutagenic: DNA crosslinking, in thymus DNA",muh7Zac8BV5,lcAv-3RxBs8,Mutagenesis: DNA crosslinking
Mutagenic: DNA damage,OTkHKKW_pG_,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in ascites tumor cells",rFcOrvDItp4,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in bladder cells",AcDOIbsPGn-,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in blood cells",KEW7vXu5OE-,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in bone marrow cells",MuAGACDiTkF,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in brain cells",OIC1zPKBxdC,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in brain tumor cells",_LA-_l136c9,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in colon cells",FC9vRPmv1j6,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in embryonic cells",K2DB-2vsoVC,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in erythrocytes",0QxqoMEJRB9,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in fibroblasts",-skqkNx1ZNA,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in gastric cells",zRKxHBU_RY6,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in germ cells",5LZMY8460wG,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in heart cells",-N3m24Ysb98,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in intestinal cells",rmCZP0-a9oE,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in kidney cells",WxQqM8V_Xo6,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in leukemic cells",B06sz2XR0R8,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in leukemic cells, with/without S9",EJr3v73_846,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in leukocytes",XN3y0A79GbD,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in liver cells",eo67F8KBrUA,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in liver tumor cells",PMnVjmQWoc6,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in lung cells",w9UFUGhFqA6,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in lung cells, with S9",8j0Rt8HMgu4,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in lymphocytes",g7i_x0RjbOD,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in lymphocytes, with/without S9",lQKtLKJOdNF,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in lymphoid cells",g3ovHrB44u5,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in lymphoma cells",nAlzo-qb0N6,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in lymphoma cells, with S9",FQCZVryd5KC,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in lymphoma cells, with/without S9",eCn9s5xsX0-,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in lymphoma cells, without S9",VgH7mrYVOH-,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in macrophages",9SNNDirK-IF,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in mammary cells",wm-SZV6NGkH,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in mammary tumor cells",heDTYQV_fyA,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in marsupial origin cells",QbW_I6MbWF-,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in mastocytoma cells",lM_IlaQ39c6,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in melanoma cells",Q88FcodE89C,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in nasal cells",ZP-heQN2OMB,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in nasal tumor cells",KR2R4_XPpuD,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in neuroblasts",fpYruH_MkdA,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in ocular cells",2ygHNxjzW17,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in oral epithelium cells",K5zOY2jdxLF,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in ovarian cells",GeQW_8HY24E,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in skin cells",1QNLlbZy1o4,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in sperm",S_zM9paQ5tH,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in spleen cells",z6GzVIwb6J4,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in testicular cells",-zEFL9Ulp48,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in thymus cells",MCYf84j9GZ-,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in thymus DNA",mPcGNWab2jF,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, in wing cells",HCJI7uBrCP6,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, with S9",ecusqJF_lr-,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, with/without S9",3GsSaVzss-5,--7Bj0BsFK6,Mutagenesis: DNA damage
"Mutagenic: DNA damage, without S9",8e1fU-0lsa_,--7Bj0BsFK6,Mutagenesis: DNA damage
Mutagenic: DNA repair,SFMWISapvQ_,AQIWJw_WKX_,Mutagenesis: DNA repair
"Mutagenic: DNA repair, in fibroblasts",C_rcY-qEDeH,AQIWJw_WKX_,Mutagenesis: DNA repair
"Mutagenic: DNA repair, in liver cells",i6Bu5sEQUlH,AQIWJw_WKX_,Mutagenesis: DNA repair
"Mutagenic: DNA repair, in lymphocytes",kNqxllLyEf6,AQIWJw_WKX_,Mutagenesis: DNA repair
"Mutagenic: DNA repair, with S9",eeABDaK4amB,AQIWJw_WKX_,Mutagenesis: DNA repair
"Mutagenic: DNA repair, with/without S9",3Y-DRpqvwsA,AQIWJw_WKX_,Mutagenesis: DNA repair
"Mutagenic: DNA repair, without S9",A5UwoAUMqn9,AQIWJw_WKX_,Mutagenesis: DNA repair
Mutagenic: DNA replication,qI_NCNPxb_E,762mSvu6HX7,Mutagenesis: DNA replication
"Mutagenic: DNA replication, in lymphocytes",YK-Z0o6Gmr7,762mSvu6HX7,Mutagenesis: DNA replication
Mutagenic: DNA synthesis,qK5SRw7oH46,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in ascites tumor cells",NHLfiPvaoAA,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in bone marrow cells",sPCsKNyE2SA,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in brain cells",qlAdTM8FZ0F,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in brain tumor cells",5KDMSAkacBC,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in eggs",1I9abb0fY1D,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in embryonic cells",uP-D-WcCQ0F,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in endocrine cells",RDawc5g2VXG,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in fibroblasts",6Q8QAjx9WIB,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in ganglion cells",n8sYJFam_d9,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in gastric cells",F9MNxLTSIu7,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in germ cells",x7XbF8IEyw6,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in heart cells",6vMpMLSOthF,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in intestinal cells",_gK21NG6PwD,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in kidney cells",U7gs4lNA4iG,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in leukemic cells",pHJmdtdKyZ9,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in liver cells",a14uM6QVJs-,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in liver tumor cells",p6s4AK4u5J6,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in lung cells",6uM3y2DQuIC,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in lung tumor cells",J0HoBvGJcw6,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in lymphocytes",YoDtFjzJjk5,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in lymphoma cells",DtSeKbJXfS9,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in mammary cells",IfgG96WLh5D,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in mammary tumor cells",XQM8lP9iH8A,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in mastocytoma cells",T8TiRZCz7m7,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in melanoma cells",asyJCsM8jxG,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in ocular cells",0Z1ahq6WhDE,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in ovarian cells",ypyoiNRZOk-,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in salivary gland cells",HKhAhyDmtOE,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in sarcoma cells",Yo8fI5E2HX9,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in skin cells",1q-ld7ddV1F,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in sperm",mkbh8tJ0iZ_,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in spleen cells",3IwGxQFXotC,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in testicular cells",sM37E2DTJcA,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in thymus cells",eMqQjgblWSG,zuYOHo4GGYF,Mutagenesis: DNA synthesis
"Mutagenic: DNA synthesis, in vaginal calls",k2CO2E2SBGH,zuYOHo4GGYF,Mutagenesis: DNA synthesis
Mutagenic: Dominant lethal assay,qQle3ZOhtYF,tyMYdAapOd9,Mutagenesis: Dominant lethal assay
"Mutagenic: Dominant lethal assay, in bone marrow cells",sBq_EwEIX3-,tyMYdAapOd9,Mutagenesis: Dominant lethal assay
"Mutagenic: Dominant lethal assay, in embryonic cells",u9bAwBzjIXA,tyMYdAapOd9,Mutagenesis: Dominant lethal assay
"Mutagenic: Dominant lethal assay, in germ cells",lvK3Zulw89H,tyMYdAapOd9,Mutagenesis: Dominant lethal assay
"Mutagenic: Dominant lethal assay, in oocytes",vdfC3pkWcnF,tyMYdAapOd9,Mutagenesis: Dominant lethal assay
"Mutagenic: Dominant lethal assay, in sperm",mOR5jGvlCNA,tyMYdAapOd9,Mutagenesis: Dominant lethal assay
"Mutagenic: Dominant lethal assay, in zygotes",-5up-3NGya4,tyMYdAapOd9,Mutagenesis: Dominant lethal assay
Mutagenic: Drosophila somatic mutation,qVVbeJD0XH9,8YDhe3r8LV4,Mutagenesis: Drosophila somatic mutation
"Mutagenic: Drosophila somatic mutation, in ocular cells",G6OY99SatX9,8YDhe3r8LV4,Mutagenesis: Drosophila somatic mutation
"Mutagenic: Drosophila somatic mutation, in wing cells",1Pirna38EzE,8YDhe3r8LV4,Mutagenesis: Drosophila somatic mutation
Mutagenic: Gene conversion,qiEBI4HCb49,dFFWBg75l_A,Mutagenesis: Gene conversion
"Mutagenic: Gene conversion, in ocular cells",I1htaojFOWE,dFFWBg75l_A,Mutagenesis: Gene conversion
"Mutagenic: Gene conversion, with S9",grc1qN48EU6,dFFWBg75l_A,Mutagenesis: Gene conversion
"Mutagenic: Gene conversion, with/without S9",HmwcXkQHux8,dFFWBg75l_A,Mutagenesis: Gene conversion
"Mutagenic: Heritable translocation test, in bone marrow cells",G3Dp7rXDqZ_,bPej3dUMg8B,Mutagenesis: Heritable translocation test
"Mutagenic: Heritable Translocation Test, in embryonic cells",EdFKAalIVvD,bPej3dUMg8B,Mutagenesis: Heritable translocation test
"Mutagenic: Heritable translocation test, in germ cells",52l4uWNKtWF,bPej3dUMg8B,Mutagenesis: Heritable translocation test
"Mutagenic: Heritable translocation test, in sperm",M4kdXPFlKi5,bPej3dUMg8B,Mutagenesis: Heritable translocation test
Mutagenic: Host-mediated assay with Bacillus subtilis,gET3J87RneD,RG6uJIX1BRB,Mutagenesis: Host-mediated assay
Mutagenic: Host-mediated assay with Escherichia coli,n5lu0ivExf7,RG6uJIX1BRB,Mutagenesis: Host-mediated assay
Mutagenic: Host-mediated assay with Neurospora crassa,rptRFcPWyn6,RG6uJIX1BRB,Mutagenesis: Host-mediated assay
Mutagenic: Host-mediated assay with Saccharomyces cerevisiae,FuMlUAPh2xD,RG6uJIX1BRB,Mutagenesis: Host-mediated assay
Mutagenic: Host-mediated assay with Salmonella typhimurium,xKM1YLET-9G,RG6uJIX1BRB,Mutagenesis: Host-mediated assay
"Mutagenic: Host-mediated assay, in lung cells",2H4Ddlml_x7,RG6uJIX1BRB,Mutagenesis: Host-mediated assay
"Mutagenic: Host-mediated assay, in lymphoma cells",_XW9PSTGiUG,RG6uJIX1BRB,Mutagenesis: Host-mediated assay
"Mutagenic: Host-mediated assay, with Escherichia coli",l200MoHjYA_,RG6uJIX1BRB,Mutagenesis: Host-mediated assay
"Mutagenic: Host-mediated assay, with Saccharomyces cerevisiae",D77O7JK6SLH,RG6uJIX1BRB,Mutagenesis: Host-mediated assay
