name,id,parent_id,parent_name
Leukemia chronic myeloid Philadelphia chromosome positive,E0iRwYVzK4-,d_pZNohoJJ7,Chronic myeloid leukaemia
Leukemia chronic myeloid with T315I mutation,tZkPr0_6y0H,d_pZNohoJJ7,Chronic myeloid leukaemia
Leukemia hairy cell,Snax01yey9C,LLb0YNf5x8C,Hairy cell leukaemia
Leukemia lymphocytic,ILHuzhGe6vC,RFqpWTxyaw9,Lymphocytic leukaemia
Leukemia meningeal,YnipYc4RaCE,S0zHsbfVyA_,Central nervous system leukaemia
Leukemia monocytic,atJUsB3jpC5,PxOXmFtXH3G,Leukaemia monocytic
Leukemia nonlymphocytic,z3Nv1equ049,Rb-LJ8c5gl5,Myeloid leukaemia
Leukemia palliation,8oQWUgz6Eq-,R2SZY__Zhg_,Leukaemia
Leukemia Philadelphia chromosome positive,1txNylIDdF-,R2SZY__Zhg_,Leukaemia
Leukolymphosarcoma,NEP5uG1TNdF,hDtHB_YR5UB,Non-Hodgkin's lymphoma
Lice crab,ZeM_kjL4IZ6,LDEWgF79B7H,Lice infestation
Lice head,JHpit-bv9uE,LDEWgF79B7H,Lice infestation
Lice infestation,hTQqxlAGiE8,LDEWgF79B7H,Lice infestation
Lichen,-Q9vY3TPhYE,M0M7W6M_Z7A,Rash papular
Lichen planus,MgBytccRmM6,FfRRUCFXQS4,Lichen planus
Lichen simplex chronicus,Zw1MoGvCwB6,14dVhGP4EEF,Neurodermatitis
Limb surgery,Ar30GsDGYHA,Suo8ZjWq7OC,Limb reconstructive surgery
Limb transplant,BPVLJUxczcF,PPvhPJTxBI4,Organ transplant
Lines between eyebrows,wH1f4gsoAQ-,6M6NOSZnc4C,Skin wrinkling
Lipodystrophy,dIpJQo29AqA,Oc2YYts6NZC,Lipodystrophy acquired
Lipodystrophy HIV-associated,Bo9AvbkNS6B,Oc2YYts6NZC,Lipodystrophy acquired
Liposarcoma,ylzZaf64rwF,NSN6qcIAws4,Liposarcoma
Listeriosis,3OxBJKDEkiA,ALDk4wqlG5F,Listeriosis
"Liver cancer mismatch repair deficient, microsatellite instability-high and/or polymerase epsilon-mutant",5lrmZ2Zf7GE,On2ljgVp_vG,Hepatic cancer
Liver disease,bVZB_Lw6Tc4,6KRqYUHD3iC,Liver disorder
Liver fluke infection,0LN45za7q-A,TArUICbvIq_,Fascioliasis
Liver transplant,LIb3W0XOi7-,PPvhPJTxBI4,Organ transplant
Loffler's syndrome,7BmnRioY_D_,xCWRd-dvqb7,Loeffler's syndrome
Long QT syndrome congenital,qmfAPa4NKMB,htbaqGkofF5,Long QT syndrome congenital
Low cardiac output syndrome,VjLNBQVYT3E,5fHLEaaj1O-,Low cardiac output syndrome
Lower respiratory tract infection,DvtOppAZLk4,UDI1-YV7KRC,Lower respiratory tract infection
Lung hemorrhage,gbC5k63l2T5,RrVwngOp1q7,Pulmonary haemorrhage
Lung scintigraphy,qLRGC80SKQ7,ayD5hLF4pTH,Radioisotope scan
Lung transplant,RY5NcZ3Aer-,PPvhPJTxBI4,Organ transplant
Lupus erythematosus,dctTRSrqykB,8mW4i8d7tA8,Systemic lupus erythematosus
Lupus erythematosus discoid,_DtfST-hrN_,zxPzZv5g0ME,Cutaneous lupus erythematosus
Lupus erythematosus lupus nephritis,LS9zDjiLXNF,vyxyww2WmzH,Lupus nephritis
Lupus erythematosus systemic,ughzpm9IDq7,8mW4i8d7tA8,Systemic lupus erythematosus
Lyme disease,cl9X7WWFbB_,EjCXn2oZrdA,Lyme disease
Lymphangioleiomyomatosis,B9Gnprjzc-7,aFIBdZY_t1B,Lymphangioleiomyomatosis
Lymphangitis,O7phY8zGLkE,MV6tMoDvDw9,Lymphangitis
Lymphedema,-AevLdhVNk8,nScuK2tbpv8,Lymphoedema
Lymphogranuloma venereum,hyfOYA5WIJ-,83FklUUCO09,Lymphogranuloma venereum
Lymphography,iON2HMqZ0UA,5L7yMEMHg-5,Lymphangiogram
Lymphohistiocytosis,Nq8hrLgpJi9,3-Ok7xT12J_,Lymphohistiocytosis
Lymphoma,HE6kRk6-759,5IyX9-sz-c7,Lymphoma
Lymphoma anaplastic lymphoma kinase (ALK)-positive,byv5is68Kw4,-RvHO5ogbcG,Lymphoma anaplastic lymphoma kinase (ALK)-positive
Lymphoma B-cell,aAyOY6FI2r9,bEUG7-dn92H,B-cell lymphoma
Lymphoma B-cell diffuse large,9dcJ5TmfppE,h7_b9uCQIV9,Diffuse large B-cell lymphoma
Lymphoma B-cell diffuse large anaplastic,1rPYmtbt7mG,h7_b9uCQIV9,Diffuse large B-cell lymphoma
Lymphoma B-cell diffuse large CD20-positive,k-RanKYu874,h7_b9uCQIV9,Diffuse large B-cell lymphoma
Lymphoma B-cell large mediastinal,QtldHgVUImB,h7_b9uCQIV9,Diffuse large B-cell lymphoma
Lymphoma B-cell small lymphocytic refractory,YPwzisTrrrA,YhWVeE-kkE9,B-cell small lymphocytic lymphoma refractory
"Lymphoma B-cell, small lymphocytic",wHJfJgNu848,XTKIviqEMoE,B-cell small lymphocytic lymphoma
Lymphoma Burkitt's,spRHgxnKo9-,xRMffSzKhb_,Burkitt's lymphoma
Lymphoma CD19+,F3nTxFu3JmE,5IyX9-sz-c7,Lymphoma
Lymphoma follicular,YDORlYIDTp5,bEUG7-dn92H,B-cell lymphoma
Lymphoma follicular advanced,ks2At0FvdSC,bEUG7-dn92H,B-cell lymphoma
"Lymphoma follicular, CD20-positive",1JMZh-q5aeE,bEUG7-dn92H,B-cell lymphoma
Lymphoma histiocytic,vfH5bx8Ey2F,RD7xfCAYuP-,Malignant histiocytosis
Lymphoma Hodgkin's,HbyblPKiFM9,DMJMCgWymH6,Hodgkin's disease
Lymphoma Hodgkin's advanced,FjRzXch_S-H,DMJMCgWymH6,Hodgkin's disease
Lymphoma lymphoblastic,UFz8aSdYKbH,hDtHB_YR5UB,Non-Hodgkin's lymphoma
Lymphoma lymphocytic,F96E99WrTV4,Y1b-wmtS_h4,Lymphocytic lymphoma
Lymphoma mantle cell,y1U6RocSxsH,xl4sMZtmrq7,Mantle cell lymphoma
Lymphoma non-Hodgkin's,dBgngqnY8v4,hDtHB_YR5UB,Non-Hodgkin's lymphoma
Lymphoma non-Hodgkin's B-cell,0JIDTSIuRx4,hDtHB_YR5UB,Non-Hodgkin's lymphoma
Lymphoma non-Hodgkin's T-cell,GWiadpsULL-,hDtHB_YR5UB,Non-Hodgkin's lymphoma
"Lymphoma Non-Hodgkin's, unspecified, histology aggressive",O3G8iPn-m07,ny8sUDBAqH8,Non-Hodgkin's lymphoma unspecified histology aggressive
Lymphoma palliation,qaFm0gmwI0-,5IyX9-sz-c7,Lymphoma
Lymphoma skin manifestations,306VZVq8Jq5,5IyX9-sz-c7,Lymphoma
Lymphoma T-cell,77VoH1Kla9D,OQxh0J_QIc8,T-cell lymphoma
Lymphoma T-cell cutaneous,qBIXsHvLkv-,u82KcqVY7nC,Mycosis fungoides
Lymphoma T-cell refractory,IbbTsYyEt65,OQxh0J_QIc8,T-cell lymphoma
Lymphomatoid papulosis,-nxH2tSzZkH,ysnEaeTux38,Lymphomatoid papulosis
Lymphoproliferative disorder,Yt4vG9Uwzh4,2Br6HD1PH8E,Lymphoproliferative disorder
Lymphosarcoma,XUvoELTy_7G,hDtHB_YR5UB,Non-Hodgkin's lymphoma
Lysosomal acid lipase (LAL) deficiency,Tbsq5FPM9cF,zrpof-SK8wA,Lysosomal acid lipase (LAL) deficiency
Lysosomal storage disorder,TYMaXmUzGRD,s8ADjsG4aN8,Lysosomal storage disorder
Macular degeneration,AF_wl5Zsuj6,XshOUtY6c68,Macular degeneration
Macular edema,L82rm53_qIB,ZnaPYbz_RV7,Macular oedema
Macular edema following retinal vein occlusion,kHwSgRPhBCH,ZnaPYbz_RV7,Macular oedema
Macular telangiectasia,N8fExPdxal7,T7HwnRXlg0B,Macular telangiectasia
Major depression,LZLel97Bn99,3VCLvPhif_8,Major depression
Malabsorption syndrome,6L9zDx9DME9,p58k9lPEO2E,Malabsorption
Malaria,zOeu102CP06,VJJkARlbadF,Malaria
Malaria prophylaxis,YeOUb795CfA,PPnf8yLBwB5,Malaria prophylaxis
Malaria uncomplicated,DwukwQLlbIG,VJJkARlbadF,Malaria
Male pattern baldness,RoHDjKx5pQC,_tOHCaybzcC,Androgenetic alopecia
Malignancy with BRAF V600 mutation,GymIzOVKmLE,gkrn3OfWCTH,Malignant neoplasm
Malignant ascites,7rl70jfKIO7,RqzH8umj-M7,Malignant ascites
Malignant central nervous system neoplasm,HjXQSfrDuZ-,8OqmG4u6jZ7,Malignant central nervous system neoplasm
Malignant lymphoma,WTix7-1xE37,5IyX9-sz-c7,Lymphoma
Malignant mast cell neoplasm,Eb967JSwrT8,2PZQzjSrTDD,Malignant mast cell neoplasm
Malignant melanoma,105KnTl8Qp4,vemJF0TjZ_D,Malignant melanoma
"Malignant neoplasm of head, face, and neck",J6afyEQajK-,-9ZzykDimp7,Neoplasm malignant
Malignant pleural effusion,bZSiMXAg6BD,PYGkJbwZHFB,Malignant pleural effusion
Mania,A8mt9MJk9mB,P3ayVR68Z5D,Mania
Maple syrup urine disease,TuHwB5Ps05A,rt5uIg5Fx7B,Maple syrup disease
Marginal zone lymphoma,kPGrBHF9RsA,l9tveIbu4NC,Marginal zone lymphoma
Mast cell leukemia,1nJJXJJNN89,s_bHjJGminB,Mastocytosis
Mastitis,kKGDYzkFOJH,V6eWgLAfDsA,Mastitis
Mastitis chronic,evAiug8HoL6,V6eWgLAfDsA,Mastitis
Mastocytoma,7_PVDDUTyV_,fGV-ajB3_oH,Mastocytoma
Mastocytosis,FAZalLe59aB,s_bHjJGminB,Mastocytosis
Mastocytosis systemic,LOWJsvzYos8,ffu1SPMqnw7,Systemic mastocytosis
Mastoiditis,3ke3_dK2lWD,eK0zKWi2ip7,Mastoiditis
Maternal-fetal HIV transmission prevention,g2gXk6DWr0A,noZf-bXSekF,Prophylaxis against HIV infection
McCune-Albright syndrome,SRqzM2nDRvD,3RnpQ62I07_,Albright's disease
Medication dilution,W2P7--tG7H-,G-9OaChetUH,Medication dilution
Medulloblastoma,9WcAlipHpPE,Lj0_z4Jhya6,Medulloblastoma
Meibomianitis,2e79mANbLq_,9OUo2HpMyDC,Meibomianitis
Melanoma malignant,X3XpLT0KSu6,vemJF0TjZ_D,Malignant melanoma
Melanoma malignant advanced,Bq40HMihhgD,vemJF0TjZ_D,Malignant melanoma
Melanoma with BRAF mutation,a8SNbqWou_F,vemJF0TjZ_D,Malignant melanoma
Melanoma with BRAF V600 mutation,OEFqPzFZPG4,vemJF0TjZ_D,Malignant melanoma
Melanoma with BRAF V600 mutation advanced,KMDIVJlpeA6,vemJF0TjZ_D,Malignant melanoma
Melanosis,0A73TVD1flF,IQQwTbcBquD,Melanosis
Melasma,6mrmNuMXHuG,RtzgK5XaNA9,Chloasma
Meniere's disease,-SHEkVpa1z8,IjdnzCFib69,Meniere's disease
Meningioma malignant,O9FiM8ABrrA,y4e0FuNqVH6,Meningioma malignant
Meningitis,tE7HP98S7SC,FnqRvWBOXm7,Meningitis
Meningitis bacterial,HE7O-d-tm0C,mZxrGApQ1y5,Meningitis bacterial
Meningitis candida,SXl8Kzrrb4F,YLp_qZ_eE54,Meningitis candida
Meningitis carcinomatous,Ry5Q-eFqa28,hZ0G3XPRBGF,Metastases to meninges
Meningitis cryptococcal,KNXy6QRI7RF,2yP_mO-b9o8,Meningitis cryptococcal
Meningitis fungal,RgmBLy6ZQC_,C6Qtx4xNYHE,Meningitis fungal
Meningitis lymphomatous,hJVuGj8UvH5,hZ0G3XPRBGF,Metastases to meninges
Meningitis meningococcal,zj2Wt7CQJD6,VrUWptuSLU6,Meningitis meningococcal
Meningitis tuberculous,VJhUDuJncaC,etjDZ4xHeMH,Meningitis tuberculous
Meningococcal carrier state,dEjgpFg2de6,d_CFmqBlL07,Meningococcal infection
Meningoencephalitis candida,tOoVGl03K2C,YLp_qZ_eE54,Meningitis candida
Meningomyelocele,NhBibXy4Xr6,SV5sSIOI5J5,Meningomyelocele
Menkes' syndrome,L-bLPUNjd4_,fbWgXKSKdt9,Menkes' syndrome
Menopausal symptoms,7eFDGX0qbk8,PH4_p7ZSx39,Menopausal symptoms
Menopause,4XalcAk_PB-,eFTWdSnQfA_,Menopause
Menopause vasomotor symptoms,pBxHILZQWz8,PH4_p7ZSx39,Menopausal symptoms
Menorrhagia,928Gp-QdvnC,HHlLatIbCs5,Menorrhagia
Mental deficiency,4FAB09qT217,VEwOZsKjH2G,Intellectual disability
Mental disorder,ns2vAIiEsD5,bSslTUCWoAC,Mental disorder
Merkel cell carcinoma,a7PlCgKzle9,wJqfbxvWUOB,Neuroendocrine carcinoma of the skin
Merkel cell carcinoma advanced metastatic,JMZJlECuZsD,wJqfbxvWUOB,Neuroendocrine carcinoma of the skin
Merkel cell carcinoma metastatic,vQm6L1mx454,wJqfbxvWUOB,Neuroendocrine carcinoma of the skin
Mesothelioma,5-XN2V07Aq_,JyZvZVbgsZ4,Mesothelioma
Mesothelioma advanced,TNMiHBORZ6G,JyZvZVbgsZ4,Mesothelioma
Mesothelioma malignant pleural,XvGxvWXHx24,HT43hu4aQO9,Pleural mesothelioma malignant
Mesothelioma malignant pleural advanced metastatic,G2ZYF5T41L-,HT43hu4aQO9,Pleural mesothelioma malignant
Metabolic syndrome,R508dLAMi2H,VCcx24Vm5B5,Metabolic syndrome
Metachromatic leukodystrophy,TP9c7zvsxQB,1bCsJW9Xd7D,Metachromatic leukodystrophy
Metastatic malignant melanoma,vTroN3EaPWH,SwoD_OWYnH6,Metastatic malignant melanoma
Methemoglobinemia drug-induced,JZ2qET1F6BA,3nUpVoedx_H,Toxicity to various agents
Microscopic polyangiitis,WXoikqvIoM7,-yZO4KNuceH,Microscopic polyangiitis
Minimal brain dysfunction,LNuJTkM3eb9,V5DuyaeLwMG,Mental impairment
Miosis inhibition,1lULy4cZsrG,B8lxnD9r2bA,Miosis
Mitochondrial myopathy,ARYwjPXLER4,Nj4WDo1_XqC,Mitochondrial myopathy
Mole hydatidiform,PVyWPtM0ph-,diHW5WC-jZE,Benign hydatidiform mole
Molluscum contagiosum,FQbVvrvK0Q_,gIaGggos6SF,Molluscum contagiosum
Molybdenum cofactor deficiency,AaLNZAk7zzD,5k_Pt47sZ9D,Molybdenum cofactor deficiency
Molybdenum cofactor deficiency Type A,R8fHwQTe9_5,5k_Pt47sZ9D,Molybdenum cofactor deficiency
Monkeypox,40RXF3PpHk8,79HWDZKGwO8,Monkeypox
Moraxella infection,ljxiHORSBh-,SR98-x2VlEC,Moraxella infection
Morphea,pfVpQGdRFsH,qSi6d09URD9,Morphoea
Motion sickness,aJJH07OqcDF,eXHrpnlAHIG,Motion sickness
Motor neurone disease,z5uQanteOfG,Trodks5ZZ3G,Motor neurone disease
Mountain sickness,PyxRbooAS39,K6wRfZKEbGB,Hypobarism
Muckle-Wells Syndrome (MWS),zNbdsVgNj-6,em_OCBipFj4,Muckle-Wells syndrome
Mucopolysaccharidosis I,HoOkNq_U048,tG6BAs-3Wc9,Mucopolysaccharidosis I
Mucopolysaccharidosis unspecified,M3nmiC3aRXB,kpABz2vaeuB,Mucopolysaccharidosis
Mucopolysaccharidosis VI (MPS VI or Maroteaux-Lamy syndrome),nF2C0tvOIq-,ZMhUqoxToQC,Mucopolysaccharidosis VI
Mucopolysaccharidosis VIA (MPS IVA or Morquio A syndrome),LGiqJH3JhS5,yXHdXNdbBo4,Mucopolysaccharidosis VIA
Mucopolysaccharidosis VII,hk0l6dcrDW8,6nwboRrN1LH,Mucopolysaccharidosis VII
Mucormycosis,zboxetPp_rA,hXAXMBw3yu9,Mucormycosis
Mucositis,lkz11rKonvA,23lu2gp52l4,Mucosal inflammation
Mucositis management,jscTWOn7tr9,ZsVsd04s88H,Mucositis management
Multifocal motor neuropathy,u4O9u-2O6NF,5eg4aVw8y4C,Multifocal motor neuropathy
Multiple coagulation factors deficiencies,GPd8GiHaCVD,qSVDlVcBKt-,Multiple coagulation factors deficiencies
Multiple endocrine neoplasia,rd46TS4l1tH,56LUFt27VX4,Multiple endocrine neoplasia
Multiple sclerosis,b4Oa-u5LmS5,JxJHGUSv0SH,Multiple sclerosis
Multiple sclerosis primary progressive,OhvXvo1QbW4,JxJHGUSv0SH,Multiple sclerosis
Multiple sclerosis relapse,bmB8SmcQmO5,jhvp_wEa_0A,Multiple sclerosis relapse
Multiple sclerosis relapsing or primary progressive,amGUu-ku4AH,JxJHGUSv0SH,Multiple sclerosis
Multiple sclerosis relapsing-remitting,hxj4Nba1mN5,s1GQeK3KpS9,Relapsing-remitting multiple sclerosis
Multiple sclerosis secondary progressive,8_W9fIJTu26,JxJHGUSv0SH,Multiple sclerosis
Muscle pain,S4Jq-QZkvi9,QrCen8DudlF,Myalgia
Muscle spasm,39M1yNGpcmG,hJN8VAES2OE,Ciliary muscle spasm
Muscle spasms,0QKcvp35S0H,VTYoqfTgsBB,Muscle spasms
Muscular pain,DL7AxwgK5U_,QrCen8DudlF,Myalgia
Myasthenia gravis,8IXh-_AnXY8,oL5hjI-8Jc9,Myasthenia gravis
Mycetoma,pXy8r84UFz7,N_Sqb3uiaxE,Mycetoma mycotic
Mycobacterial infection,u-lkrVMFInB,9dKCMHQMAGG,Mycobacterial infection
Mycobacterium avium complex,dhKsgdOIcY9,Yxg3-8wxxg6,Mycobacterium test
Mycobacterium avium complex (MAC) lung disease,iE7_ZjpX9RD,9dKCMHQMAGG,Mycobacterial infection
Mycoplasma infection,llljcpIOzm6,x9kZNzE14uB,Mycoplasma infection
Mycoplasmal pneumonia,bCFKR00rc0E,ApYNEKAeY96,Pneumonia mycoplasmal
Mycosis fungoides,cy77wMkSwSF,u82KcqVY7nC,Mycosis fungoides
Mydriasis,ioZXbxBj4-E,qLt0HGcpU14,Mydriasis
Mydriasis induction,INvbpPkDpH6,fj867XM922G,Mydriasis induction
Mydriasis reversal,gplVU7JpInB,qLt0HGcpU14,Mydriasis
Myelodysplastic syndrome,Z7pK0YV87R_,_DYNBTdresA,Myelodysplastic syndrome
Myelodysplastic syndrome associated with platelet-derived growth factor receptor gene re-arrangements,itocUWTSn2-,_DYNBTdresA,Myelodysplastic syndrome
Myelofibrosis,UetS9bRwFfB,6eBnLp4GvS5,Myelofibrosis
Myelography,4RenUyWjIAB,U4oYor8mGw4,Spinal myelogram
Myeloma multiple,7oaBZiTp3t9,0mN94_aFvJD,Plasma cell myeloma
Myeloproliferative disorder,BcSZmhbT6YF,kH5F1hiMt_7,Myeloproliferative neoplasm
Myeloproliferative disorder with PDGFR gene rearrangements,3jT0KO2KYP_,kH5F1hiMt_7,Myeloproliferative neoplasm
Myelosuppression,f4VbBWqfTK5,hqCOQ40KlC8,Myelosuppression
Myocardial infarction,O1Jp2_zW1iB,PVvYGX1GwvB,Myocardial infarction
Myocardial infarction prevention,mxFc5_3fja_,zvHtIVb3CO9,Ischemic heart disease prophylaxis
Myocardial infarction prophylaxis,NJvgBcd9_a5,zvHtIVb3CO9,Ischemic heart disease prophylaxis
Myocardial scintigraphy,MzoldOf8D4H,bZseqxXNEz_,Scan myocardial perfusion
Myofibroblastic tumor,W-CJnEI2S1G,R7g7FljelpD,Inflammatory myofibroblastic tumour
Myopia,pNRoUB_6fjE,VH9m3Ia1ga7,Myopia
Myopia pathologic,JCYPsFuV1t6,VH9m3Ia1ga7,Myopia
Myotonia,crhoYh6n_UD,LdfrqlkxLx7,Myotonia
Myotonia congenita,2u3D5P_EBv8,N3Hx6it6bxB,Myotonia congenita
Myxedema,nbPebTUD4m7,Stf2DGJ-O3F,Hypothyroidism
Myxedema coma,BCrziJpPf2H,QqLDMOkjub4,Myxoedema coma
Narcoanalysis,pgzUY6gPnH9,t5C8Hgfbw-_,Drug screen
Narcolepsy,r-2S1i7wUb4,SjShWHPz6J4,Narcolepsy
Nasopharyngeal cancer,MlHdTqE-K75,FzKc49GVZj4,Nasopharyngeal cancer
Nasopharyngeal cancer advanced,E2n4PhhdDA4,FzKc49GVZj4,Nasopharyngeal cancer
"Nasopharyngeal cancer advanced, metastatic",r9DLRZVxvnB,FzKc49GVZj4,Nasopharyngeal cancer
Nasopharyngeal cancer metastatic,Vaf_GNvTmNB,FzKc49GVZj4,Nasopharyngeal cancer
Nausea,KQ9orYF1C4H,e22TBWGYfSD,Nausea
Nausea postoperative,i1BFIlUrjLA,3dfA6RGhff_,Procedural nausea
Nausea pregnancy,XS0f22iQ6r7,W__YeUToQw7,Vomiting in pregnancy
Nausea secondary to anesthesia,56YnI-BYYqB,3dfA6RGhff_,Procedural nausea
Nausea secondary to cancer chemotherapy,5xlVjWSfWxC,3nUpVoedx_H,Toxicity to various agents
Nausea secondary to gastroenteritis,ySvVsH7Un4H,e22TBWGYfSD,Nausea
Nausea secondary to labyrinthine dysfunction,6YXm-5-IRYF,e22TBWGYfSD,Nausea
Nausea secondary to motion sickness,oq77i7IyoCB,e22TBWGYfSD,Nausea
Nausea secondary to radiation therapy,dn5x2NOPCU8,e22TBWGYfSD,Nausea
Necrobiosis lipoidica diabeticorum,_Itcl5ZVgP-,CFtgOs2Ka2E,Necrobiosis lipoidica diabeticorum
Neisseria infection,BgisUKnSIc9,6eDdSjzWr9-,Neisseria infection
Neonatal herpes simplex,W8wzwGHhaiE,uOZLJ_VO_6H,Neonatal herpes simplex
Neonatal hypotension,ILLO8SoYPx8,LF_DtJzSLo-,Neonatal hypotension
Neonatal hypoxia,kBNutG_4N26,p9cFXjJlcM7,Neonatal hypoxia
Neonatal mucocutaneous herpes simplex,cArOz5HsGJ9,xBFKfIEPS24,Neonatal mucocutaneous herpes simplex
Neonatal respiratory depression,axyyRiWERI5,_ehCl55DUWG,Neonatal respiratory depression
Neonatal seizures,BgYV1G5wFIH,KGQl_TNUCi7,Neonatal seizure
Neonatal-onset multisystemic inflammatory disease,ap5LE7O9_pB,AgMjBp25pI_,Chronic infantile neurological cutaneous and articular syndrome
Neoplasm,fix4b-icmoA,RKIG-kjlnwE,Neoplasm
Neoplasm malignant,hlIMHVE6NoC,-9ZzykDimp7,Neoplasm malignant
Neoplasm malignant somatostatin receptor positive,WS1xVsvbx4_,-9ZzykDimp7,Neoplasm malignant
Neoplasm malignant with EGFR exon 20 insertion mutations,UIkruPwQ4DE,-9ZzykDimp7,Neoplasm malignant
Neoplasm with anaplastic lymphoma kinase (ALK) gene locus mutation,k05nnGwzWN6,RKIG-kjlnwE,Neoplasm
Neoplasms malignant,R4WoMIEhVdE,ZL9FJcAxljD,Neoplasms malignant
Neoplastic disease,cRhl9N8LrWE,RKIG-kjlnwE,Neoplasm
Nephritis,fP29t_69U0H,q5xxNczbh68,Nephritis
Nephroblastoma,pj-LXfBQwxA,HeZt3dFHux6,Nephroblastoma
Nephrocalcinosis,nPkISG_QXi5,MnPD1FCUMX5,Nephrocalcinosis
Nephrolithiasis prevention,4o7KzLYPOC9,ncmO-QmBI-F,Prophylaxis against nephrolithiasis
Nephropathy diabetic,mTTapDrPve-,UsnCOPcoZMC,Diabetic nephropathy
Nephrosis,hRNLYCwqx_6,PjVTtVUbfj-,Nephrotic syndrome
Nephrotic syndrome,Zd3WUXizayD,PjVTtVUbfj-,Nephrotic syndrome
Nerve block caudal,2Fx0WxpfWvH,-3nukwBkju9,Nerve block
Nerve block facial,i6WaxA-6fWG,-3nukwBkju9,Nerve block
Nerve block parabulbar,0jIZ7HkTMU_,-3nukwBkju9,Nerve block
Nerve block peripheral,yousRFmc5DF,-3nukwBkju9,Nerve block
Nerve block retrobulbar,yMKIuEx2xH6,-3nukwBkju9,Nerve block
Nerve block sympathetic,1RutVNIW5s9,-3nukwBkju9,Nerve block
Nervous system disorder,Egg5cJN6uL7,EeuIp1aJ4wA,Nervous system disorder
Neuralgia,nOle5KZOnX6,qMcY9CMRxl7,Neuralgia
Neuralgia glossopharyngeal,60E0ZCUx3m6,HEtNOf90bUB,Glossopharyngeal neuralgia
Neuralgia postherpetic,U2cVeTIOI34,pJ18m3J3Kz-,Post herpetic neuralgia
Neuralgia trigeminal,4nnGuTpv5v-,978qHPiTtUE,Trigeminal neuralgia
Neuritis,5V6AVvLKkEH,J8A1GtGDcRH,Neuritis
Neuritis optic,DHRI6c9Ttm4,AkX7_tm0q9G,Optic neuritis
Neuroblastoma,iaW6O0vxizG,_0s4HUiwSlG,Neuroblastoma
Neurocysticercosis,4M_OPeEgQv-,37RVOM3Knq_,Neurocysticercosis
Neurodermatitis,5n7cNlj3b74,14dVhGP4EEF,Neurodermatitis
Neuroectodermal neoplasm,jA3lbC8TsO-,wvfXMPs6JED,Neuroectodermal neoplasm
Neuroendocrine carcinoma,gZVB5rnaPA4,YEtHGoD2P4D,Neuroendocrine carcinoma
Neuroendocrine carcinoma advanced,KzLZDGcw-a5,YEtHGoD2P4D,Neuroendocrine carcinoma
Neuroendocrine carcinoma metastatic,5vg-9prTC69,YEtHGoD2P4D,Neuroendocrine carcinoma
Neuroendocrine carcinoma RET Fusion-Positive advanced metastatic,MwwqUuCRJ55,YEtHGoD2P4D,Neuroendocrine carcinoma
Neurofibroma,MHlL7U0SsNC,IDJ5wvfEF0A,Neurofibroma
"Neurofibromatosis, type 1 (von Recklinghausen's disease)",RjYgro2-lS5,JLmKHUfFKG_,Neurofibromatosis
Neuromuscular blockade reversal,wgT2_wsgw_B,B3Xipz4DgG-,Neuromuscular blockade reversal
Neuromyelitis optica spectrum disorder,dWUvd4hjoL-,2ByJ3R30Ci-,Neuromyelitis optica spectrum disorder
Neuronal ceroid lipofuscinosis type 2,CmVOW0ufFkD,LcBVrynL9h7,Tay-Sachs disease
Neutropenia,-eiAuszgRMH,ZWWbG7qqL64,Neutropenia
Neutropenia febrile,YppzSu2JP36,mLbgze1xGD5,Febrile neutropenia
Neutropenic infection,HmnoleA8OpF,Xfg0HPBw9zE,Neutropenic infection
Nicotine dependence,AZXAjCjVSZA,_jLgx3RjbyH,Nicotine dependence
Niemann-Pick disease,TkMXQWGS7KC,Gkkc5SVzbWF,Niemann-Pick disease
Nocardiosis,pEu_YLP01T5,MMswfj1GKlE,Nocardiosis
Nocturia,lWUZlJtVA9B,TgGwtH5FyY5,Nocturia
Nodule thyroid,C6hqNrHT6RC,RI8Vvkuneg9,Thyroid neoplasm
Non-clear cell renal cell carcinoma advanced or metastatic,48AgcpYZ-uE,71A05yxhad4,Renal cell carcinoma
Non-endometrial cancer mismatch repair deficient or microsatellite instability-high,TC1QNUNrz7-,1dFLH_ULIj-,Cancer mismatch repair deficient or microsatellite instability-high
Non-small cell lung cancer,f9xbOtFbYjH,_SQ_uGv8uO8,Non-small cell lung cancer
Non-small cell lung cancer advanced,Zwsa1T86h04,_SQ_uGv8uO8,Non-small cell lung cancer
Non-small cell lung cancer advanced EGFR-T790M-positive,H7BTzBNKFcH,_SQ_uGv8uO8,Non-small cell lung cancer
"Non-small cell lung cancer advanced metastatic, anaplastic lymphoma kinase (ALK)-positive",PJ2lqO0JRu9,_SQ_uGv8uO8,Non-small cell lung cancer
"Non-small cell lung cancer advanced metastatic, epidermal growth factor receptor (EGFR) exon 19 deletions",hfCe9toH3GH,_SQ_uGv8uO8,Non-small cell lung cancer
"Non-small cell lung cancer advanced metastatic, epidermal growth factor receptor (EGFR) exon 19 deletions or exon 21 (L858R) substitution mutations",49P1e8cg0CE,_SQ_uGv8uO8,Non-small cell lung cancer
"Non-small cell lung cancer advanced metastatic, epidermal growth factor receptor (EGFR) exon 21 (L858R) substitution",cgzuVox2d__,_SQ_uGv8uO8,Non-small cell lung cancer
"Non-small cell lung cancer advanced or metastatic, epidermal growth factor receptor (EGFR) Exon 20 insertion mutation",LXn4doUb6qH,_SQ_uGv8uO8,Non-small cell lung cancer
